customerid,acquisitiondate,age,gender,churn,retentionperiod,companytype,acquisitioncost,totalspend,marketingchannel,customerinteractions,paymentmethod,billingissues,frequencyofbillingissues,city
f87b84fe-4ee1-4dba-8c11-658ff9dcc8be,2023-04-11,45,Male,0,666,E-Commerce,"₹44,125","₹27,639",Partner Website,45,UPI,No,0,Mumbai
b10cf1a8-42af-4367-b024-df56187abd91,2023-02-11,27,Male,0,152,Retail,"₹20,946","₹63,583",Direct Traffic,42,Bank Transfer,No,6,Mumbai
45f9fd1d-8624-42b9-936b-db36ce57d470,2024-05-09,32,Female,1,62,Consulting,"₹19,240","₹29,924",Facebook Ads,9,Credit Card,Yes,4,Mumbai
6c2ffac9-f306-45ee-a311-af74e105b727,2022-10-23,53,Male,1,542,Healthcare,"₹4,310","₹73,969",Referral Program,1,Credit Card,No,5,Mumbai
11e665e2-09c7-43c0-890a-d453c4ec6a9a,2023-09-15,47,Female,1,233,E-Commerce,"₹17,069","₹31,104",Facebook Ads,13,Credit Card,Yes,2,Mumbai
11625483-1b8f-4c18-8476-47ba3ed844dc,2023-11-05,50,Male,1,547,Consulting,"₹34,819","₹38,594",Instagram Ads,15,UPI,Yes,7,Mumbai
95c73685-8ab3-4048-bff5-ce90c0ea7a07,2022-10-26,44,Female,1,546,Consulting,"₹14,084","₹4,664",Direct Traffic,32,Credit Card,Yes,4,Mumbai
b097c830-b060-403f-95f0-1ccb9f0e1bfc,2024-04-19,30,Female,1,472,Education,"₹27,283","₹11,528",Google Ads,34,Credit Card,No,2,Mumbai
640d0f33-ac73-4126-bdf9-7c7b33485812,2024-06-14,30,Male,1,621,Education,"₹34,029","₹29,190",Referral Program,43,Bank Transfer,Yes,0,Mumbai
14700a80-23c4-4465-a68c-7d71b74f2616,2024-09-30,40,Male,0,718,Healthcare,"₹13,011","₹67,033",Direct Traffic,31,UPI,No,0,Mumbai
f6cb3b17-ebdf-435f-bfe6-650f50ef6253,2023-04-25,33,Female,1,368,Healthcare,"₹9,971","₹62,161",Facebook Ads,14,Credit Card,Yes,2,Mumbai
31e6ae0d-a37a-4a4e-8f7a-1cb138f453df,2022-11-08,25,Male,1,467,Tech,"₹45,735","₹74,177",Google Ads,47,UPI,No,0,Mumbai
0e192101-a6b7-4bdd-ba31-d44f345eb077,2024-04-21,36,Male,0,474,Consulting,"₹6,663","₹71,179",Email Campaign,14,UPI,Yes,1,Mumbai
63874f7d-52e9-4f1f-87dd-344385e68942,2022-12-21,40,Female,0,165,Healthcare,"₹16,565","₹71,592",Instagram Ads,48,UPI,Yes,0,Mumbai
f1c207f1-a99a-4bf2-aecd-941838086ba9,2023-01-21,45,Female,0,416,Retail,"₹45,154","₹33,899",Instagram Ads,29,Bank Transfer,No,5,Mumbai
d546159c-8665-4fd6-867a-11194361b31c,2023-02-09,54,Female,1,54,Consulting,"₹18,420","₹71,979",Referral Program,47,UPI,No,1,Mumbai
36b49d4d-186f-40c0-be63-5b090e835f85,2024-02-13,18,Male,0,535,Finance,"₹39,469","₹18,241",Facebook Ads,19,UPI,Yes,0,Mumbai
0853fd4e-73dd-4394-ba0b-d3c0d63eb59d,2023-06-09,25,Female,1,354,Retail,"₹48,848","₹47,211",Email Campaign,27,UPI,Yes,7,Mumbai
b297fce4-6747-4afd-848c-321c6b0da0c3,2024-09-26,20,Female,1,724,E-Commerce,"₹19,654","₹64,472",Partner Website,9,Credit Card,No,0,Mumbai
16a3d2a6-b091-4c02-866e-3787ef696394,2024-10-03,55,Female,1,709,Healthcare,"₹40,667","₹75,248",Referral Program,37,Bank Transfer,Yes,9,Mumbai
65d1d389-b2ca-4b74-bbbb-b826d55f05e1,2024-06-15,62,Male,0,367,Education,"₹20,729","₹74,757",Direct Traffic,37,Credit Card,No,7,Mumbai
51c56c0f-aa8d-4e53-8848-4d38e00e7bb1,2023-11-17,23,Male,0,719,Retail,"₹27,497","₹32,346",Partner Website,43,Bank Transfer,No,1,Mumbai
e5fa8aa6-4b6c-4b6c-b4ad-d8dc18fd9d9a,2023-05-08,30,Female,1,124,Education,"₹21,601","₹82,196",Referral Program,28,Bank Transfer,Yes,3,Mumbai
12a8c0f0-e78f-41f4-92f4-c89065546dcc,2024-09-15,39,Male,1,574,Retail,"₹40,891","₹78,124",Facebook Ads,24,UPI,No,0,Mumbai
a7d9b794-04d7-4e3d-b69f-4b00a0183b9b,2023-05-11,61,Female,1,652,Education,"₹10,827","₹43,220",Email Campaign,28,UPI,Yes,4,Mumbai
e8ae75a8-3922-4620-be1f-cdb5abf3b4e3,2024-08-06,46,Female,0,175,Manufacturing,"₹7,687","₹18,942",Facebook Ads,36,Credit Card,No,0,Mumbai
3539e204-c5bd-4ba1-99e5-2a8646ae685e,2024-07-05,42,Male,1,260,Retail,"₹30,185","₹50,167",Instagram Ads,18,Bank Transfer,No,0,Mumbai
271319f7-3b82-43e5-836a-d372ce3e4ab8,2024-05-27,45,Male,0,524,E-Commerce,"₹35,448","₹37,373",Partner Website,25,UPI,Yes,4,Mumbai
33806d78-a69b-4e98-9775-1544e486aa2c,2024-09-17,33,Male,1,67,Education,"₹35,228","₹68,143",Google Ads,35,UPI,No,7,Mumbai
3468cddc-2e40-4337-ae1b-3a662399337e,2023-01-17,24,Female,0,454,Finance,"₹38,421","₹3,016",Word of Mouth,4,UPI,Yes,0,Mumbai
cbb85d7e-612d-4bf4-a3dc-c3caafc0d893,2023-12-21,47,Male,1,676,E-Commerce,"₹7,535","₹70,110",Direct Traffic,14,UPI,No,0,Mumbai
4ede2ac6-5783-4e13-b1b9-f2a1f3132557,2023-11-24,42,Male,0,466,Tech,"₹11,971","₹47,309",Instagram Ads,39,Credit Card,No,8,Mumbai
6fd79c08-b006-46d5-8459-0e9e1e0963e0,2024-01-13,23,Female,0,397,Retail,"₹28,960","₹8,274",Instagram Ads,26,Credit Card,No,0,Mumbai
8b8016eb-d849-4e4c-a592-29fd38ac4932,2023-04-14,37,Female,0,374,Finance,"₹21,571","₹16,748",Partner Website,8,UPI,No,0,Mumbai
01b810fb-acde-4a17-9254-fc7d713b5696,2024-05-13,49,Female,0,189,Tech,"₹1,082","₹21,175",Direct Traffic,24,UPI,Yes,0,Mumbai
f19dc2a4-33f7-4b9f-bf2b-a3d539a5a2cb,2024-09-22,45,Male,0,579,Retail,"₹48,782","₹12,826",Referral Program,16,UPI,No,9,Mumbai
3e4534e3-79f3-46d0-a9fa-e6f832890acd,2023-06-19,49,Female,0,691,Finance,"₹26,689","₹84,008",Instagram Ads,20,UPI,No,0,Mumbai
1c45baa3-37f8-4579-83ef-b61dbdffcd57,2024-06-15,26,Male,1,570,Finance,"₹16,031","₹35,129",Word of Mouth,15,UPI,No,0,Mumbai
e509d344-3e1c-4ef5-9e5b-cf361b7781b3,2023-11-14,47,Female,1,173,E-Commerce,"₹17,172","₹71,009",Email Campaign,7,Bank Transfer,Yes,0,Mumbai
ebae14ea-9c05-4ca1-8487-008e892066ad,2024-05-24,40,Male,1,617,Manufacturing,"₹41,247","₹24,490",Instagram Ads,17,Bank Transfer,Yes,0,Mumbai
b9d27fc8-e42a-4b55-b915-26c2a0b5cdda,2024-08-27,52,Male,1,686,Finance,"₹20,743","₹42,435",Email Campaign,22,Bank Transfer,Yes,3,Mumbai
bca69a7a-e814-4f28-8725-07c170699bca,2023-07-29,20,Male,0,605,Manufacturing,"₹3,560","₹76,017",Facebook Ads,22,Bank Transfer,Yes,6,Mumbai
fc17bc21-f7c2-45c4-b0c8-5b4321487713,2022-11-01,61,Female,1,374,Healthcare,"₹14,231","₹9,520",Direct Traffic,12,UPI,No,0,Mumbai
b4c397d4-7f2a-4197-9901-a06c629e8062,2022-12-19,24,Male,0,298,E-Commerce,"₹12,794","₹92,951",Referral Program,18,Bank Transfer,No,0,Mumbai
2b39d90b-c410-436c-8789-cc6ea2837061,2023-11-25,45,Female,0,725,Consulting,"₹21,219","₹84,106",Email Campaign,46,Bank Transfer,No,0,Mumbai
79236657-e17f-4ccf-aec9-c6f4322e39b2,2023-12-26,37,Male,0,297,Education,"₹47,542","₹62,877",Instagram Ads,47,Credit Card,Yes,4,Mumbai
1126f950-7bff-40aa-8540-e8fe3fa9052f,2023-05-03,25,Female,1,198,E-Commerce,"₹49,616","₹20,798",Referral Program,15,Bank Transfer,Yes,5,Mumbai
2dc05dce-241d-4ef6-abf5-a12239ade82e,2024-09-07,61,Male,0,62,Tech,"₹26,825","₹55,638",Word of Mouth,37,Bank Transfer,No,0,Mumbai
216c71db-c51d-4aaf-aab5-50781f2e4dfd,2023-10-30,53,Female,1,406,Education,"₹23,097","₹70,072",Referral Program,16,UPI,No,0,Mumbai
e50559d8-40d2-452d-8ac3-d921e0915aba,2023-04-13,34,Male,1,243,Education,"₹2,403","₹68,309",Email Campaign,5,Bank Transfer,No,4,Mumbai
9c88e6a4-225d-4564-883f-d13570954482,2023-02-21,24,Male,1,591,Consulting,"₹15,051","₹30,894",Direct Traffic,2,Bank Transfer,Yes,0,Mumbai
8d10bda5-2f2b-4c7b-92ee-c533ad646a4e,2023-09-15,51,Male,1,469,Manufacturing,"₹28,251","₹63,963",Email Campaign,28,UPI,No,0,Mumbai
1c4c1036-7927-4e4c-9b21-021b5bd4caf0,2022-12-03,50,Male,1,521,Consulting,"₹24,778","₹55,567",Google Ads,41,Bank Transfer,No,5,Mumbai
d97df32e-6386-42f6-939a-b897af3e91a2,2023-03-19,46,Female,0,422,Consulting,"₹26,153","₹36,326",Google Ads,27,UPI,Yes,2,Mumbai
8dbea109-0ae3-421b-a306-297a6e987a40,2023-07-12,38,Female,0,518,Education,"₹15,641","₹56,059",Referral Program,31,Bank Transfer,Yes,6,Mumbai
b5cfbbf8-e08f-4f05-b8d8-f67cd863b642,2022-10-14,34,Male,1,58,Finance,"₹2,877","₹6,079",Partner Website,41,Credit Card,No,8,Mumbai
764df085-ca7b-4032-bae7-548b681f35a8,2022-11-20,34,Female,0,68,Manufacturing,"₹34,115","₹26,838",Direct Traffic,36,Credit Card,Yes,5,Mumbai
8a64d9cd-17a4-4117-a55d-dfb6aa7834e4,2023-08-02,59,Female,1,641,Education,"₹47,648","₹88,340",Partner Website,47,Bank Transfer,No,0,Mumbai
a2d91619-5d77-48bb-85d1-9cbdaa79d579,2024-03-29,52,Female,0,202,Manufacturing,"₹27,952","₹48,109",Google Ads,43,Credit Card,No,8,Mumbai
328735d9-ee24-4f58-a869-b84d3e26e5cf,2024-02-07,32,Female,0,46,Healthcare,"₹23,225","₹86,211",Instagram Ads,1,UPI,No,9,Mumbai
0e02cf88-5a71-4f02-91d4-c08cdbe1f0d9,2024-07-18,24,Female,0,85,Manufacturing,"₹10,024","₹26,594",Facebook Ads,29,Bank Transfer,No,1,Mumbai
f22914b6-7351-4fee-8dc3-d1bb5194ee8b,2024-05-30,27,Male,0,255,Retail,"₹48,499","₹43,749",Referral Program,1,UPI,Yes,8,Mumbai
339d699c-dc90-4f2b-9085-cd80bce74e24,2023-01-29,49,Female,0,587,Finance,"₹12,198","₹37,292",Facebook Ads,8,Credit Card,Yes,2,Mumbai
103844fa-7420-4799-ac6d-1dc8eda544d2,2023-04-11,46,Female,0,96,Tech,"₹43,839","₹75,534",Google Ads,16,UPI,Yes,4,Mumbai
ce583613-2375-47fc-9c2b-ca8975e0a803,2023-09-08,24,Female,0,226,Retail,"₹21,675","₹80,233",Email Campaign,28,Credit Card,No,0,Mumbai
1f5c646a-06e9-46a8-bf5c-2217c618e99e,2023-06-12,52,Male,0,683,Retail,"₹12,814","₹52,818",Word of Mouth,22,Credit Card,No,2,Mumbai
4a2aba8f-28f3-449e-bd9f-4dd89d07d1b2,2024-04-19,22,Male,0,52,Consulting,"₹44,697","₹14,429",Referral Program,18,Credit Card,No,0,Mumbai
8ea3ac8d-67d9-44cb-aef7-1d39a5a172b6,2024-08-21,37,Female,0,635,Consulting,"₹2,865","₹58,748",Google Ads,22,UPI,Yes,0,Mumbai
6e641a71-bdbc-43c7-8274-473b92e2b31c,2024-04-09,44,Male,0,266,Retail,"₹32,517","₹49,807",Direct Traffic,41,Credit Card,Yes,4,Mumbai
8ef24421-2fd1-4c9f-b2a3-90d5a7709212,2022-12-06,24,Male,0,595,Education,"₹32,626","₹8,140",Instagram Ads,12,Bank Transfer,No,7,Mumbai
83ffb956-f06f-423f-af5e-ca005aadb31f,2023-07-15,65,Female,0,167,Manufacturing,"₹43,872","₹64,226",Word of Mouth,19,Credit Card,Yes,0,Mumbai
83348bea-c710-4914-b8d1-9057cc903187,2023-06-19,18,Male,1,502,Manufacturing,"₹44,634","₹15,901",Referral Program,25,Bank Transfer,Yes,0,Mumbai
35a3c316-407b-46c1-9967-a98dfdbcad25,2022-12-03,54,Male,0,582,E-Commerce,"₹38,323","₹89,815",Referral Program,5,Bank Transfer,Yes,0,Mumbai
dd1b7d1d-302d-41d3-b7fb-844670f08730,2023-08-17,59,Female,0,639,Education,"₹6,122","₹29,525",Direct Traffic,34,Bank Transfer,Yes,6,Mumbai
0ad3814d-be6b-4af1-8768-a95260c231e7,2023-02-09,52,Female,0,724,Finance,"₹31,040","₹21,491",Partner Website,39,Bank Transfer,No,0,Mumbai
0bcc5fca-7fb6-46ef-b3b8-2d771ee32285,2023-01-13,51,Female,0,669,Education,"₹41,051","₹69,816",Email Campaign,10,UPI,Yes,1,Mumbai
5673fac4-096d-4157-a273-eb0a9f732bcc,2023-05-08,57,Male,0,258,Education,"₹2,449","₹35,980",Referral Program,47,Bank Transfer,No,7,Mumbai
8ee7c818-d958-49d5-9f8c-1771099ef436,2023-07-11,39,Male,0,346,Education,"₹49,896","₹96,525",Email Campaign,7,Credit Card,Yes,0,Mumbai
8b75e219-2ae2-423c-bb34-4f5c83fdfe8e,2023-01-19,44,Female,1,627,Finance,"₹43,300","₹9,078",Google Ads,37,Bank Transfer,No,3,Mumbai
a35ea0a1-ac50-4796-86d8-781774de4259,2023-09-18,37,Female,1,641,E-Commerce,"₹32,412","₹92,654",Instagram Ads,47,Credit Card,No,8,Mumbai
800ad578-5257-4543-acc7-1947168c201c,2024-07-22,30,Female,1,590,Finance,"₹32,661","₹90,521",Word of Mouth,15,UPI,Yes,0,Mumbai
6660f3dd-da9e-4aa7-b7b1-89a074adbc3f,2023-05-04,48,Male,0,230,Healthcare,"₹44,887","₹49,704",Word of Mouth,42,Bank Transfer,No,0,Mumbai
63ad2a14-a06b-445f-99c0-db13ec22eaa6,2024-07-29,31,Female,0,287,E-Commerce,"₹17,008","₹17,997",Instagram Ads,24,Credit Card,No,8,Mumbai
e75f97ac-d708-430f-9ee1-a9a7e4be6a0d,2024-07-19,61,Male,0,509,Healthcare,"₹46,092","₹80,810",Referral Program,26,UPI,Yes,0,Mumbai
173d7b19-2793-4bcd-a120-cf69b0d24319,2023-03-27,54,Male,1,207,Healthcare,"₹44,213","₹1,868",Referral Program,26,UPI,No,3,Mumbai
4ea6126a-0874-4fca-8aee-9326a13bd975,2023-01-19,28,Female,0,152,Healthcare,"₹2,419","₹27,398",Google Ads,46,Credit Card,Yes,0,Mumbai
e25f0010-1241-4742-973b-2db28821ce59,2022-11-11,53,Female,0,371,Manufacturing,"₹43,095","₹82,578",Partner Website,26,Bank Transfer,No,0,Mumbai
51f30c6a-50d1-44fb-a804-e152368936f6,2024-02-19,22,Male,1,200,Retail,"₹10,117","₹98,356",Partner Website,10,UPI,Yes,0,Mumbai
3dfee357-255a-4da2-9bfb-b9edf7b68565,2023-07-07,40,Male,1,677,Retail,"₹10,232","₹22,246",Partner Website,17,Credit Card,Yes,0,Mumbai
1456b894-06a4-41bc-9e64-7f79b12dd126,2024-09-21,32,Male,0,88,Healthcare,"₹33,798","₹21,561",Email Campaign,14,Bank Transfer,Yes,6,Mumbai
7fa8d6d7-16ca-4ace-8bf4-b999d318b82c,2024-01-02,27,Female,0,494,Healthcare,"₹41,117","₹17,254",Partner Website,2,UPI,Yes,0,Mumbai
4840b86b-4837-4d0d-8d97-0b38f19070d8,2023-02-02,19,Female,0,289,Tech,"₹7,429","₹35,512",Instagram Ads,48,Credit Card,Yes,1,Mumbai
a011204f-206a-465f-a744-9bab77514fc5,2022-10-21,59,Female,0,402,Consulting,"₹37,617","₹90,532",Word of Mouth,13,UPI,No,1,Mumbai
62116421-d88d-49f0-b252-ef24e1c693e1,2024-10-06,25,Female,1,124,Retail,"₹14,956","₹95,154",Word of Mouth,27,UPI,No,0,Mumbai
676b8431-e0b3-424d-9d14-a3b0d34fa506,2023-10-01,27,Male,0,154,Consulting,"₹44,563","₹78,395",Email Campaign,9,Credit Card,Yes,0,Mumbai
49a9d82c-4a25-40d2-a202-226480c768c1,2023-03-02,57,Female,0,70,Consulting,"₹21,640","₹58,865",Google Ads,7,UPI,No,0,Mumbai
56ad237a-88c6-4b96-9dd9-c619f626a825,2024-02-21,42,Female,1,283,Tech,"₹18,685","₹24,580",Instagram Ads,48,Credit Card,No,0,Mumbai
2883f606-8653-413b-9ade-6264fc279c7d,2024-05-14,46,Male,0,36,Consulting,"₹38,424","₹71,959",Word of Mouth,10,Bank Transfer,No,0,Mumbai
297492bd-a917-43d4-b3c2-baac9e42b3ed,2024-06-08,18,Male,0,500,E-Commerce,"₹24,740","₹73,144",Instagram Ads,9,Credit Card,Yes,1,Mumbai
3cd3bbf8-547b-4905-80f8-27dffbe9c2b0,2023-10-09,20,Female,1,540,Tech,"₹22,345","₹43,485",Word of Mouth,22,Bank Transfer,Yes,0,Mumbai
9cbc370b-3c2f-4fb2-8168-1e5e23b5dfd4,2023-12-12,31,Female,1,610,Consulting,"₹9,728","₹51,621",Facebook Ads,23,UPI,No,8,Mumbai
1efd7783-daa4-4f98-9469-5acd351e56b4,2023-03-19,20,Male,0,98,Consulting,"₹22,186","₹51,665",Google Ads,7,Credit Card,Yes,1,Mumbai
2b99889a-3b91-49e6-9e2f-5d5a09b5a240,2023-05-20,29,Male,1,110,Education,"₹12,420","₹71,412",Google Ads,48,Credit Card,Yes,4,Mumbai
f3a25615-9f7d-46ef-93e0-f68a4e288f21,2023-11-08,32,Male,1,571,Consulting,"₹7,932","₹51,603",Direct Traffic,9,Credit Card,No,9,Mumbai
72c9b381-2367-4a07-9ffa-6a3e93d2a957,2023-06-18,20,Male,0,614,Manufacturing,"₹45,471","₹22,038",Facebook Ads,27,Credit Card,Yes,0,Mumbai
cc926478-c53c-4551-89e3-7ddb6ba36396,2024-08-16,46,Male,1,291,E-Commerce,"₹6,689","₹94,542",Email Campaign,24,Bank Transfer,Yes,0,Mumbai
4548697e-0ee5-459c-8bbc-62ea9522b498,2024-03-20,47,Female,0,118,Finance,"₹28,539","₹97,346",Word of Mouth,29,Bank Transfer,Yes,7,Mumbai
b9deea37-827a-4b53-add5-dc91101bf900,2023-06-02,28,Male,0,237,Retail,"₹34,410","₹15,325",Direct Traffic,17,UPI,Yes,3,Mumbai
db79a1bc-85aa-4549-b4fe-6665732cb5d0,2023-07-18,25,Male,0,242,Healthcare,"₹30,726","₹36,892",Word of Mouth,20,UPI,Yes,0,Mumbai
92210947-e7e4-4515-9698-c3c0f100b58e,2024-09-09,37,Male,0,295,Consulting,"₹8,114","₹2,753",Word of Mouth,7,UPI,No,7,Mumbai
51ed39e7-6b39-4a0c-b39e-4f99e0bdb8b0,2023-08-05,47,Female,1,322,E-Commerce,"₹47,521","₹96,067",Partner Website,43,UPI,Yes,0,Mumbai
f8a4a367-ddb8-4224-b5a4-cab1254091a3,2023-03-04,36,Female,0,236,Healthcare,"₹21,724","₹18,996",Partner Website,40,Credit Card,Yes,2,Mumbai
84a4d1fb-a5c5-4c57-8c49-9d17beaf985e,2023-11-27,28,Female,0,362,Finance,"₹18,513","₹69,811",Partner Website,7,Bank Transfer,No,0,Mumbai
08c4530b-4fc4-47e8-9da2-e738c08414e0,2024-04-11,38,Male,0,106,E-Commerce,"₹21,946","₹75,283",Partner Website,28,Bank Transfer,No,1,Mumbai
22e20730-697f-408f-ab4a-762eb18ac30e,2023-05-14,30,Male,0,317,Retail,"₹40,173","₹46,211",Partner Website,19,Bank Transfer,Yes,7,Mumbai
e5d8db53-3d71-401a-ab88-858d362690c7,2024-04-15,21,Male,1,76,E-Commerce,"₹38,157","₹63,820",Facebook Ads,20,Bank Transfer,No,4,Mumbai
ee354b32-2f0a-4ac3-acc2-b329216be1e4,2022-11-20,45,Male,1,651,Healthcare,"₹5,339","₹1,824",Google Ads,44,UPI,Yes,0,Mumbai
00058f0a-3b89-4aeb-8fb7-99a9ad8d79d6,2022-12-14,40,Male,1,229,Healthcare,"₹37,225","₹14,880",Email Campaign,39,Credit Card,No,0,Mumbai
dd382444-a416-411b-84db-2918ef2d4b34,2024-07-27,51,Male,0,456,Education,"₹30,703","₹67,617",Instagram Ads,40,Bank Transfer,Yes,0,Mumbai
0f2207b9-00f7-40b9-87a5-c1cad70dc094,2023-12-16,39,Female,1,239,Consulting,"₹1,057","₹12,517",Partner Website,7,Credit Card,No,7,Mumbai
bd2e2988-e067-4bab-a153-73f442c91d24,2023-02-04,27,Male,1,449,Tech,"₹31,166","₹22,683",Facebook Ads,6,Credit Card,Yes,7,Mumbai
1ebf4b3e-2f04-4ad2-a6ce-3bd5bbe928e4,2024-03-27,54,Female,0,183,E-Commerce,"₹37,889","₹17,876",Direct Traffic,25,Credit Card,No,5,Mumbai
2468047b-c016-4f2b-8a13-e53c2c53d053,2023-07-22,29,Male,1,551,Healthcare,"₹48,200","₹57,354",Direct Traffic,41,Credit Card,Yes,8,Mumbai
8442ff91-cbf3-495a-b20e-a79d8e34f029,2024-09-11,61,Female,0,444,Manufacturing,"₹34,107","₹74,802",Word of Mouth,13,Bank Transfer,Yes,2,Mumbai
5ac5384a-642a-4c72-8908-a85c31e608c2,2023-09-13,53,Male,1,382,Retail,"₹25,078","₹77,719",Email Campaign,39,Bank Transfer,Yes,2,Mumbai
1b95c5e3-d000-4e9d-966a-2ee74d9d4ebc,2024-06-09,60,Female,1,186,Manufacturing,"₹9,743","₹87,602",Direct Traffic,40,Bank Transfer,No,0,Mumbai
121cf7e7-d0a1-4330-9458-496b78fdd7e7,2022-12-24,25,Male,1,290,Finance,"₹10,096","₹79,413",Email Campaign,22,UPI,No,0,Mumbai
981386f7-45fe-44ff-aca1-cc59dfb97df9,2023-12-26,33,Male,1,106,E-Commerce,"₹7,498","₹10,982",Email Campaign,49,Bank Transfer,Yes,0,Mumbai
e482b68c-5813-428b-acc7-81683865a691,2023-04-26,19,Female,0,517,Education,"₹10,629","₹75,504",Facebook Ads,17,UPI,Yes,4,Mumbai
85ce6e8b-a03f-44c0-8d1f-9bcc0d40ee0f,2024-09-07,41,Male,0,160,Retail,"₹1,010","₹27,598",Instagram Ads,48,UPI,Yes,0,Mumbai
904c91d1-3e2b-466b-835a-79f72decd80b,2023-11-23,19,Female,1,608,Education,"₹12,096","₹15,639",Partner Website,22,UPI,Yes,7,Mumbai
f6e57fd8-e5f1-463e-8b78-bdbb4a34f4b1,2022-11-14,59,Male,0,484,Tech,"₹13,474","₹71,210",Email Campaign,34,Bank Transfer,No,3,Mumbai
fc72d057-fb7f-437e-9f5a-b042a51853f4,2024-03-18,62,Male,1,192,Healthcare,"₹1,637","₹70,852",Facebook Ads,8,Bank Transfer,No,0,Mumbai
5e89a76b-7a02-478a-867c-e942f39b6bbf,2023-06-30,21,Female,1,44,Consulting,"₹46,968","₹10,695",Word of Mouth,49,Bank Transfer,No,7,Mumbai
0bde9f50-84f9-4a81-894b-1e6d9251a2ab,2023-09-18,34,Male,1,261,Retail,"₹28,397","₹49,582",Google Ads,45,UPI,Yes,1,Mumbai
bd2dfe01-84f9-4701-bb15-d980bc1acf94,2023-10-02,59,Male,1,224,Finance,"₹5,166","₹32,094",Word of Mouth,18,UPI,Yes,6,Mumbai
084545a0-083b-4b64-8fb8-35f75edda430,2024-04-30,33,Male,1,571,Consulting,"₹9,406","₹61,635",Facebook Ads,24,Credit Card,No,7,Mumbai
d3735757-790b-45fe-aaa0-b995161d1c3f,2023-09-17,39,Female,1,388,E-Commerce,"₹22,318","₹23,187",Facebook Ads,42,UPI,No,4,Mumbai
796ad980-03f1-494f-b52f-f52f8964513c,2024-03-23,33,Male,0,360,Tech,"₹43,746","₹2,214",Facebook Ads,2,UPI,No,0,Mumbai
0351e5aa-4f78-4be9-86df-e3068ea27147,2024-08-05,65,Female,0,456,Tech,"₹3,154","₹24,940",Email Campaign,2,Bank Transfer,No,0,Mumbai
98a50e8d-821c-4674-b4b7-e2ef9d56873b,2023-06-23,62,Male,1,526,Education,"₹34,258","₹45,406",Facebook Ads,27,Credit Card,Yes,7,Mumbai
1cbdaad9-ce19-4163-8498-9765c4dd2454,2023-06-17,44,Male,0,515,Tech,"₹24,704","₹92,221",Google Ads,14,Credit Card,Yes,1,Mumbai
795787b7-63c0-4fea-8904-49f79334f51d,2023-06-14,24,Male,1,478,Retail,"₹35,428","₹44,481",Email Campaign,48,Credit Card,Yes,0,Mumbai
329c70d1-f41c-47e8-9db1-dfd0bd31b5d2,2024-04-08,50,Male,0,442,Education,"₹31,052","₹16,977",Word of Mouth,39,Bank Transfer,No,0,Mumbai
754371f3-2c74-49f5-812f-8a315ac96a38,2024-09-04,22,Male,0,359,Consulting,"₹48,404","₹45,839",Google Ads,12,Credit Card,Yes,0,Mumbai
10012650-088d-4001-a2f6-622b5e286a8e,2023-11-09,57,Female,0,176,Tech,"₹10,836","₹58,874",Direct Traffic,32,Credit Card,No,5,Mumbai
b4ed4897-cc15-4822-9735-ccfabd1f9a1b,2024-01-14,56,Male,1,288,E-Commerce,"₹47,537","₹59,414",Referral Program,28,Bank Transfer,No,0,Mumbai
5a62f6ee-71cd-4d33-8fc2-debe42723a9c,2022-10-12,34,Female,0,321,Consulting,"₹16,706","₹26,538",Word of Mouth,28,Credit Card,No,0,Mumbai
03fad6e1-dd21-40bf-aa59-a20d50c37199,2024-06-05,36,Female,1,172,Finance,"₹35,331","₹57,241",Facebook Ads,46,UPI,No,6,Mumbai
f09da444-73e5-4526-b500-58225f25ae40,2024-09-07,65,Female,1,656,E-Commerce,"₹44,063","₹74,501",Partner Website,25,UPI,No,2,Mumbai
e270a2cf-53b3-4cbe-bb9e-3052d1f2c914,2022-12-25,49,Male,1,394,Manufacturing,"₹18,861","₹76,133",Partner Website,4,UPI,Yes,0,Mumbai
ca19ba81-132b-4cb3-9b2b-48a11dacb2b6,2024-04-03,30,Female,0,119,Retail,"₹41,835","₹61,481",Email Campaign,26,UPI,Yes,8,Mumbai
35e3b575-1473-4563-b76e-c13a13b4cdc9,2024-06-03,47,Male,0,193,Finance,"₹9,433","₹28,740",Partner Website,36,UPI,Yes,0,Mumbai
8b0815d9-6dd2-47e6-881a-b578a6c5fb87,2024-05-28,43,Female,0,510,Finance,"₹26,316","₹64,328",Word of Mouth,3,UPI,No,0,Mumbai
7da1c734-8465-44ba-8914-5f25c8eb0f2a,2023-11-12,33,Male,1,113,Education,"₹16,119","₹73,105",Email Campaign,1,UPI,Yes,4,Mumbai
e9887845-aa89-4246-9852-c973a2e3649a,2023-03-27,31,Female,1,106,Healthcare,"₹38,187","₹51,643",Word of Mouth,17,UPI,No,9,Mumbai
034bcbec-39e3-4a8d-a269-b300a980b604,2024-05-27,53,Male,0,702,Education,"₹27,443","₹12,881",Facebook Ads,7,UPI,Yes,0,Mumbai
9f3303c4-d5ff-4627-997e-13491b80d1c2,2023-04-11,64,Male,1,546,Retail,"₹27,319","₹37,996",Instagram Ads,48,Bank Transfer,No,8,Mumbai
adcbc025-07fc-4a7b-b49a-498f73c8389a,2022-12-02,25,Male,0,514,Retail,"₹12,241","₹33,177",Instagram Ads,5,Bank Transfer,No,8,Mumbai
